age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,y (yes or no)  ,probability of yes (or score)
42, Private,38389, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,,
43, Private,212206, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States,,
37, Private,49687, Bachelors,13, Divorced, Craft-repair, Not-in-family, White, Male,0,1980,40, United-States,,
53, Private,34973, 11th,7, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,,
24, Private,376474, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,65, United-States,,
24, Private,211968, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States,,
52, Private,102828, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,,
26, Private,250038, 9th,5, Never-married, Farming-fishing, Other-relative, White, Male,0,0,40, Mexico,,
33, Private,176410, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,5178,0,10, United-States,,
45, Private,461725, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,,
58, Private,244605, Bachelors,13, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,,
51, State-gov,196395, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, United-States,,
41, Self-emp-inc,130126, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,,
28, Private,78529, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,,
22, Private,345066, 10th,6, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States,,
28, Private,179008, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States,,
48, Self-emp-inc,275100, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, Greece,,
32, Private,182323, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,40, United-States,,
20, Private,419984, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,25, United-States,,
26, Local-gov,250551, HS-grad,9, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, United-States,,
29, Private,193152, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,,
31, Private,104509, Some-college,10, Separated, Other-service, Unmarried, White, Female,0,0,35, United-States,,
35, Private,166497, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,60, United-States,,
20, Private,72055, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,,
32, Private,237582, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,38, United-States,,
42, Private,100479, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,,
52, Private,163948, 9th,5, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,,
31, Federal-gov,180656, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, United-States,,
37, Private,472517, Assoc-voc,11, Divorced, Other-service, Not-in-family, White, Female,0,0,4, United-States,,
48, State-gov,185859, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, United-States,,
45, Private,282172, Assoc-acdm,12, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,,
58, Local-gov,158357, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,,
25, Local-gov,170070, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States,,
43, Private,209894, Some-college,10, Divorced, Other-service, Unmarried, White, Female,0,0,38, United-States,,
47, Federal-gov,87504, Bachelors,13, Divorced, Tech-support, Unmarried, White, Female,0,0,50, United-States,,
60, Self-emp-not-inc,231770, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States,,
43, Private,172256, Bachelors,13, Divorced, Sales, Unmarried, White, Female,0,0,50, United-States,,
44, Private,114753, Some-college,10, Widowed, Tech-support, Unmarried, White, Female,0,0,38, United-States,,
55, Private,202435, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,,
19, Private,162954, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,30, United-States,,
26, Private,266505, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,5013,0,38, United-States,,
41, Private,175883, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,,
38, Local-gov,187046, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,,
34, Private,207685, Bachelors,13, Separated, Prof-specialty, Unmarried, Black, Female,0,0,39, United-States,,
37, Federal-gov,32950, Assoc-acdm,12, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States,,
57, Self-emp-not-inc,321456, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,20, United-States,,
38, Private,33394, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,75, United-States,,
30, Private,94145, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States,,
44, Private,34218, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States,,
56, Private,182142, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,,
35, Private,176837, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,,
35, Self-emp-inc,126738, Assoc-acdm,12, Never-married, Farming-fishing, Own-child, White, Male,0,0,50, United-States,,
60, Private,169408, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States,,
24, Private,254351, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,35, United-States,,
22, Private,113464, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Dominican-Republic,,
37, Private,339772, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,,
47, Private,162187, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,,
29, Private,67306, HS-grad,9, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States,,
46, Private,142490, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States,,
27, Private,430710, HS-grad,9, Separated, Sales, Own-child, White, Male,0,0,40, United-States,,
60, Federal-gov,38749, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,60, Philippines,,
31, Private,158144, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,,
27, Private,315640, Masters,14, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,20, China,,
58, Private,111385, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,,
38, Private,366618, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,,
42, Private,111589, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,,
66, Private,123484, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,,
28, Private,303601, 12th,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,,
35, Private,173586, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,,
32, Private,180871, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,,
29, Private,351902, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,0,34, United-States,,
25, Self-emp-not-inc,114483, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States,,
29, Private,94880, Some-college,10, Married-spouse-absent, Craft-repair, Other-relative, White, Male,0,0,40, Mexico,,
42, Private,47012, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,,
24, Private,356861, 10th,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States,,
51, Self-emp-not-inc,174102, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,8, United-States,,
62, Private,170969, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,,
56, Private,97541, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,1977,40, United-States,,
36, Private,131192, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,,
36, Self-emp-not-inc,193026, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States,,
65, Self-emp-not-inc,72776, 7th-8th,4, Never-married, Farming-fishing, Not-in-family, White, Male,2964,0,40, United-States,,
32, Private,154785, Some-college,10, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, China,,
22, Private,99199, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,50, United-States,,
33, Federal-gov,344073, Bachelors,13, Never-married, Protective-serv, Not-in-family, White, Male,0,1408,50, United-States,,
30, Private,315640, Masters,14, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Iran,,
68, Self-emp-not-inc,119056, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,24, United-States,,
25, Private,140669, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,,
45, Private,155478, Some-college,10, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States,,
33, Private,427812, 9th,5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Puerto-Rico,,
32, Private,221680, Bachelors,13, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,,
46, Private,151325, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,,
34, Private,349148, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,,
34, Private,341954, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,,
20, Private,109667, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16, United-States,,
24, Private,275244, Some-college,10, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,35, United-States,,
45, State-gov,156065, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,,
19, Private,260265, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,50, United-States,,
33, Private,173730, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,,
38, Self-emp-inc,184456, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, Italy,,
46, Private,49570, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,,
30, Private,323069, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States,,
28, Private,145284, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,,
25, Private,189334, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,,
21, Private,194096, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,,
27, Private,303601, 12th,8, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,,
56, Private,170066, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,,
48, Local-gov,27802, Masters,14, Separated, Prof-specialty, Not-in-family, White, Male,0,1876,50, United-States,,
56, Self-emp-inc,83922, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,84, United-States,,
53, Private,186224, Assoc-voc,11, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,35, United-States,,
20, Private,356347, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States,,
38, Private,332154, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, United-States,,
51, Private,144284, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,,
32, Private,111520, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,34, United-States,,
38, Federal-gov,103323, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,55, United-States,,
18, Private,220754, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,24, United-States,,
17, Private,30829, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States,,
77, Self-emp-not-inc,34761, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,,
57, Federal-gov,239486, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,7688,0,45, United-States,,
25, Private,138111, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,2174,0,40, United-States,,
36, Private,69251, HS-grad,9, Married-civ-spouse, Other-service, Other-relative, Asian-Pac-Islander, Male,0,0,40, Philippines,,
52, Private,312446, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,,
19, Private,38925, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,,
36, Private,218729, Some-college,10, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,30, United-States,,
45, Private,347025, 7th-8th,4, Widowed, Other-service, Unmarried, White, Female,0,0,21, United-States,,
53, Private,227475, Bachelors,13, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States,,
29, Private,283227, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,,
46, Self-emp-not-inc,102869, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,,
52, Private,94448, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,,
44, Private,104719, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,38, United-States,,
22, Private,228516, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,,
30, Self-emp-not-inc,189759, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States,,
29, Private,264166, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, Mexico,,
41, Private,271282, 11th,7, Divorced, Protective-serv, Not-in-family, White, Female,0,0,20, United-States,,
32, State-gov,33945, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,,
18, Private,106943, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,12, United-States,,
22, Private,157332, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States,,
21, Private,164177, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,,
19, Private,58471, HS-grad,9, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States,,
35, Private,122493, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,,
46, State-gov,54260, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,10, United-States,,
